Order Number,Purchased on,Total Purchased,Subtotal Purchased,Tax,Shipping,Discount,Vendor Amount,Vendor Subtotal,Vendor Shipping,Vendor Name,Payment Method,payment_method,gross_amount,psp_fees,settlement_amount,currency_code,conversion_rate,margin_profit
FE001016564,2025-08-04 15:27:18,167.5,145.0,12.51,9.99,0.0,138.87,122.88,15.99,AllPoints,stripe_payments,stripe_payments,167.5,5.16,162.34,USD,1.0,18.310000000000006
HnC010011980,2025-08-04 15:06:57,2360.72,1998.75,139.91,222.06,0.0,1816.89,1725.07,91.82,Neuco,stripe_payments,stripe_payments,2360.72,68.76,2291.96,USD,1.0,406.3100000000001
HnC010011979,2025-08-04 15:00:55,854.14,764.2,51.58,38.36,0.0,689.21,643.74,45.47,Neuco,stripe_payments,stripe_payments,854.14,25.07,829.07,USD,1.0,114.79000000000005
HnC010011978,2025-08-04 14:49:59,468.44,313.18,28.34,126.92,0.0,327.14,254.52,72.62,Neuco,stripe_payments,stripe_payments,468.44,13.88,454.56,USD,1.0,113.53999999999999
CEFE000002270,2025-08-04 14:46:35,237.55326211000002,219.00823865,0.0,29.493637,-10.94861354,184.53,155.54,28.99,AllPoints,stripe_payments,stripe_payments,237.55,10.75,226.8,USD,0.719357,31.520000000000024
CEFE000002269,2025-08-04 14:27:12,67.34620234,37.85256534,0.0,29.493637,0.0,52.35,23.36,28.99,AllPoints,stripe_payments,stripe_payments,67.35,3.26,64.09,USD,0.719357,8.480000000000006
CEFE000002268,2025-08-04 07:59:29,106.41906306000001,76.94408106,0.0,29.474982,0.0,76.51,47.52,28.99,AllPoints,stripe_payments,stripe_payments,106.42,4.98,101.44,USD,0.718902,19.949999999999996
HnC010011977,2025-08-04 00:38:25,288.41,235.76,21.69,30.96,0.0,230.38,188.78,41.6,Neuco,stripe_payments,stripe_payments,288.41,8.66,279.75,USD,1.0,40.709999999999994
HnC010011976,2025-08-03 20:42:43,35.85,8.46,0.51,26.88,0.0,23.79,3.97,19.82,Neuco,stripe_payments,stripe_payments,35.85,1.34,34.51,USD,1.0,9.379999999999999
FE001016563,2025-08-03 20:42:12,83.74,68.45,5.3,9.99,0.0,74.0,58.01,15.99,AllPoints,stripe_payments,stripe_payments,83.74,2.73,81.01,USD,1.0,4.2800000000000065
HnC010011974,2025-08-03 17:38:46,123.95,92.82,6.5,24.63,0.0,94.64,75.87,18.77,Neuco,paypal_express,paypal_express,123.95,4.57,119.38,USD,1.0,20.16999999999999
HnC010011973,2025-08-03 15:49:45,107.57,48.13,2.89,56.55,0.0,69.04,34.38,34.66,Neuco,paypal_express,paypal_express,107.57,4.03,103.54,USD,1.0,30.47
FE001016562,2025-08-03 15:45:47,51.35,38.65,2.71,9.99,0.0,41.26,25.27,15.99,AllPoints,stripe_payments,stripe_payments,51.35,1.79,49.56,USD,1.0,6.5100000000000025
CEFE000002267,2025-08-03 03:16:01,162.24188904,132.80602104,0.0,29.435868000000003,0.0,125.49,96.5,28.99,AllPoints,stripe_payments,stripe_payments,162.24,7.44,154.8,USD,0.717948,21.87000000000001
HnC010011969,2025-08-03 01:32:32,461.32,363.58,22.72,75.02,0.0,336.9,295.48,41.42,Neuco,stripe_payments,stripe_payments,461.32,13.68,447.64,USD,1.0,97.05999999999997
HnC010011968,2025-08-02 23:47:34,543.69,485.1,33.96,24.63,0.0,459.66,424.15,35.51,Neuco,stripe_payments,stripe_payments,543.69,16.07,527.62,USD,1.0,51.890000000000036
HnC010011967,2025-08-02 22:17:44,94.88,62.46,5.54,26.88,0.0,72.07,51.05,21.02,Neuco,stripe_payments,stripe_payments,94.88,3.05,91.83,USD,1.0,16.71
CEFE000002266,2025-08-02 21:11:08,269.95562748000003,240.51975948,0.0,29.435868000000003,0.0,203.76,174.77,28.99,AllPoints,stripe_payments,stripe_payments,269.96,12.18,257.78,USD,0.717948,41.83999999999997
FE001016561,2025-08-02 18:47:54,78.74,64.4,4.35,9.99,0.0,48.19,32.2,15.99,AllPoints,stripe_payments,stripe_payments,78.74,2.58,76.16,USD,1.0,25.389999999999993
FE001016560,2025-08-02 17:20:51,231.4,187.97,13.44,49.99,-20.0,208.29,159.3,48.99,AllPoints,stripe_payments,stripe_payments,231.4,7.01,224.39,USD,1.0,9.089999999999973
FE001016559,2025-08-02 17:10:57,104.9,88.49,6.42,9.99,0.0,90.98,74.99,15.99,AllPoints,stripe_payments,stripe_payments,104.9,3.34,101.56,USD,1.0,7.240000000000007
CEFE000002265,2025-08-02 14:33:09,254.57298559999998,225.1251456,0.0,29.44784,0.0,192.51,163.52,28.99,AllPoints,stripe_payments,stripe_payments,254.57,11.5,243.07,USD,0.71824,39.05999999999999
HnC010011966,2025-08-02 14:26:41,110.76,78.74,6.3,25.72,0.0,85.63,64.61,21.02,Neuco,stripe_payments,stripe_payments,110.76,3.51,107.25,USD,1.0,18.11
HnC010011965,2025-08-02 14:24:58,951.65,838.05,75.42,38.18,0.0,748.22,705.96,42.26,Neuco,stripe_payments,stripe_payments,951.65,27.9,923.75,USD,1.0,147.62999999999997
CEFE000002263,2025-08-02 05:31:32,112.13459538,82.68974838,0.0,29.444847,0.0,80.11,51.12,28.99,AllPoints,stripe_payments,stripe_payments,112.13,5.23,106.9,USD,0.718167,21.56000000000001
FE001016557,2025-08-02 03:02:02,682.15,590.8,41.36,49.99,0.0,551.19,518.24,32.95,Encompass,stripe_payments,stripe_payments,682.15,20.08,662.07,USD,1.0,90.80000000000004
CEFE000002262,2025-08-02 02:20:01,108.20912256,78.77325456,0.0,29.435868000000003,0.0,77.71,48.72,28.99,AllPoints,stripe_payments,stripe_payments,108.21,5.06,103.15,USD,0.717948,20.38000000000001
FE001016556,2025-08-01 21:48:49,114.49,98.12,6.38,9.99,0.0,94.1,83.15,10.95,Encompass,stripe_payments,stripe_payments,114.49,3.62,110.87,USD,1.0,13.149999999999999
FE001016555,2025-08-01 21:30:24,215.2,190.89,14.32,9.99,0.0,177.76,161.77,15.99,AllPoints,stripe_payments,stripe_payments,215.2,6.54,208.66,USD,1.0,24.359999999999985
HnC010011961,2025-08-01 21:27:43,372.76,308.16,31.59,33.01,0.0,267.88,240.78,27.1,Neuco,paypal_express,paypal_express,372.76,12.75,360.01,USD,1.0,79.38
CEFE000002261,2025-08-01 21:02:55,183.466374,154.025586,0.0,29.440788,0.0,112.55,83.56,28.99,AllPoints,stripe_payments,stripe_payments,183.47,8.37,175.1,USD,0.718068,54.18
HnC010011960,2025-08-01 19:56:34,236.83,208.81,0.0,34.28,-6.26,222.19,175.66,46.53,Neuco,stripe_payments,stripe_payments,236.83,7.17,229.66,USD,1.0,0.29999999999999893
CEFE000002260,2025-08-01 19:50:14,1201.5497675499998,1172.17289855,0.0,29.376869,0.0,882.44,853.45,28.99,AllPoints,stripe_payments,stripe_payments,1201.55,53.17,1148.38,USD,0.716509,212.77000000000004
CEFE000002259,2025-08-01 19:35:18,185.34654812,155.96967912,0.0,29.376869,0.0,142.55,113.56,28.99,AllPoints,stripe_payments,stripe_payments,185.35,8.46,176.89,USD,0.716509,25.87999999999999
HnC010011958,2025-08-01 19:34:23,255.54,129.46,7.77,118.31,0.0,191.51,101.64,89.87,Neuco,stripe_payments,stripe_payments,255.54,7.71,247.83,USD,1.0,48.60999999999999
FE001016554,2025-08-01 19:24:20,101.0,85.66,5.35,9.99,0.0,88.58,72.59,15.99,AllPoints,stripe_payments,stripe_payments,101.0,3.23,97.77,USD,1.0,5.959999999999992
HnC010011957,2025-08-01 19:06:27,841.63,754.11,56.56,30.96,0.0,660.12,635.25,24.87,Neuco,stripe_payments,stripe_payments,841.63,24.71,816.92,USD,1.0,132.08999999999995
HnC010011956,2025-08-01 17:50:41,1027.56,931.94,69.9,25.72,0.0,828.44,817.49,10.95,Encompass,stripe_payments,stripe_payments,1027.56,30.1,997.46,USD,1.0,138.92000000000004
HnC010011955,2025-08-01 17:47:36,321.78,259.87,20.79,41.12,0.0,241.8,211.2,30.6,Neuco,stripe_payments,stripe_payments,321.78,9.63,312.15,USD,1.0,60.71999999999999
HnC010011954,2025-08-01 17:39:26,767.88,685.49,42.84,39.55,0.0,616.24,581.53,34.71,Neuco,stripe_payments,stripe_payments,767.88,22.57,745.31,USD,1.0,106.49999999999997
HnC010011952,2025-08-01 16:05:36,1273.03,1062.94,89.02,121.07,0.0,980.59,895.4,85.19,Neuco,stripe_payments,stripe_payments,1273.03,37.22,1235.81,USD,1.0,217.99999999999997
HnC010011951,2025-08-01 16:04:48,655.99,627.88,0.0,28.11,0.0,570.76,529.91,40.85,Neuco,paypal_express,paypal_express,655.99,22.07,633.92,USD,1.0,41.08999999999999
HnC010011950,2025-08-01 15:57:10,574.53,482.46,34.74,57.33,0.0,445.56,392.09,53.47,Neuco,stripe_payments,stripe_payments,574.53,16.96,557.57,USD,1.0,95.05000000000007
HnC010011949,2025-08-01 15:33:21,142.92,100.54,8.04,34.34,0.0,102.62,82.33,20.29,Neuco,stripe_payments,stripe_payments,142.92,4.44,138.48,USD,1.0,31.41999999999999
HnC010011948,2025-08-01 15:01:55,346.77,301.32,18.08,27.37,0.0,271.08,246.46,24.62,Neuco,stripe_payments,stripe_payments,346.77,10.36,336.41,USD,1.0,54.97000000000001
HnC010011947,2025-08-01 14:56:05,1501.31,1213.3,121.33,166.68,0.0,1163.77,837.55,326.22,Neuco,stripe_payments,stripe_payments,1501.31,43.84,1457.47,Refunded,1.0,249.86000000000004
CEFE000002258,2025-08-01 14:15:10,68.21245452000001,38.748583520000004,0.0,29.463871,0.0,52.93,23.94,28.99,AllPoints,stripe_payments,stripe_payments,68.21,3.3,64.91,USD,0.718631,8.68
HnC010011946,2025-08-01 14:06:15,95.06,63.69,5.65,25.72,0.0,64.1,43.91,20.19,Neuco,stripe_payments,stripe_payments,95.06,3.06,92.0,USD,1.0,24.840000000000003
CEFE000002257,2025-08-01 13:57:53,663.40424748,633.9811714800001,0.0,29.423076000000002,0.0,506.03,477.04,28.99,AllPoints,stripe_payments,stripe_payments,663.4,29.49,633.91,USD,0.717636,98.38999999999996
HnC010011945,2025-08-01 13:56:22,506.67,356.77,21.41,128.49,0.0,383.12,311.95,71.17,Neuco,stripe_payments,stripe_payments,506.67,14.99,491.68,USD,1.0,93.57000000000002
HnC010011943,2025-08-01 13:49:09,265.77,117.08,8.78,139.91,0.0,180.87,95.8,85.07,Neuco,stripe_payments,stripe_payments,265.77,8.01,257.76,USD,1.0,68.87999999999998
CEFE000002256,2025-08-01 13:43:14,121.13695680000002,91.7138808,0.0,29.423076000000002,0.0,95.66,66.67,28.99,AllPoints,stripe_payments,stripe_payments,121.14,5.63,115.51,USD,0.717636,14.220000000000006
FE001016552,2025-08-01 12:40:51,1545.48,1397.65,97.84,49.99,0.0,1296.89,1247.9,48.99,AllPoints,stripe_payments,stripe_payments,1545.48,45.12,1500.36,USD,1.0,158.3499999999998
CEFE000002255,2025-08-01 11:08:53,321.12687706,291.86735006000004,0.0,29.259527000000002,0.0,220.64,191.65,28.99,AllPoints,stripe_payments,stripe_payments,321.13,14.43,306.7,USD,0.713647,71.63
FE001016551,2025-08-01 09:53:45,159.07,138.04,11.04,9.99,0.0,132.97,116.98,15.99,AllPoints,stripe_payments,stripe_payments,159.07,4.91,154.16,USD,1.0,16.27999999999999
HnC010011940,2025-08-01 05:28:28,34.52,7.42,0.52,26.58,0.0,28.55,3.48,25.07,Neuco,stripe_payments,stripe_payments,34.52,1.3,33.22,USD,1.0,3.3699999999999983
CEFE000002254,2025-08-01 03:08:06,123.51433511999998,94.22860911999999,0.0,29.285726,0.0,97.81,68.82,28.99,AllPoints,stripe_payments,stripe_payments,123.51,5.73,117.78,USD,0.714286,14.240000000000009
HnC010011939,2025-08-01 02:09:54,154.26,120.17,7.21,26.88,0.0,119.55,92.04,27.51,Neuco,paypal_express,paypal_express,154.26,5.57,148.69,USD,1.0,23.56999999999999
FE001016549,2025-07-31 22:39:10,101.86,84.71,7.16,9.99,0.0,87.78,71.79,15.99,AllPoints,paypal_express,paypal_express,101.86,3.84,98.02,USD,1.0,6.39999999999999
FE001016548,2025-07-31 21:28:33,1425.48,1310.79,114.69,0.0,0.0,1181.3,1170.35,10.95,Encompass,stripe_payments,stripe_payments,1425.48,41.64,1383.84,USD,1.0,160.90000000000003
CEFE000002251,2025-07-31 20:16:26,236.55070055999997,207.25693855999998,0.0,29.293761999999997,0.0,180.32,151.33,28.99,AllPoints,stripe_payments,stripe_payments,236.55,10.71,225.84,USD,0.714482,34.809999999999995
HnC010011937,2025-07-31 19:47:27,351.86,281.85,19.73,50.28,0.0,270.97,238.35,32.62,Neuco,stripe_payments,stripe_payments,351.86,10.5,341.36,USD,1.0,59.890000000000015
HnC010011936,2025-07-31 19:31:04,156.91,121.65,8.52,26.74,0.0,112.8,98.7,14.1,Neuco,stripe_payments,stripe_payments,156.91,4.85,152.06,USD,1.0,34.41
HnC010011935,2025-07-31 19:28:33,209.61,167.73,15.26,26.62,0.0,153.09,142.14,10.95,Encompass,stripe_payments,stripe_payments,209.61,6.38,203.23,USD,1.0,43.76
HnC010011934,2025-07-31 19:16:32,46.07,18.1,1.09,26.88,0.0,31.95,12.13,19.82,Neuco,paypal_express,paypal_express,46.07,2.01,44.06,USD,1.0,10.1
HnC010011933,2025-07-31 18:46:51,288.66,138.69,10.06,139.91,0.0,126.1,93.15,32.95,Encompass,stripe_payments,stripe_payments,288.66,8.67,279.99,USD,1.0,145.22
HnC010011932,2025-07-31 18:12:18,572.93,476.02,38.08,58.83,0.0,445.52,402.54,42.98,Neuco,paypal_express,paypal_express,572.93,19.34,553.59,USD,1.0,88.73000000000002
HnC010011931,2025-07-31 18:00:24,169.12,132.18,10.57,26.37,0.0,122.97,112.02,10.95,Encompass,stripe_payments,stripe_payments,169.12,5.2,163.92,USD,1.0,35.749999999999986
HnC010011930,2025-07-31 17:49:31,103.72,63.82,5.11,34.79,0.0,75.91,45.58,30.33,Neuco,stripe_payments,stripe_payments,103.72,3.31,100.41,USD,1.0,21.19
HnC010011928,2025-07-31 16:42:41,709.74,599.54,47.96,62.24,0.0,578.23,522.85,55.38,Neuco,stripe_payments,stripe_payments,709.74,20.88,688.86,USD,1.0,89.75
HnC010011927,2025-07-31 16:37:22,1352.75,1169.47,109.35,73.93,0.0,1055.12,1044.17,10.95,Encompass,stripe_payments,stripe_payments,1352.75,39.53,1313.22,USD,1.0,218.56999999999996
HnC010011926,2025-07-31 16:36:54,923.75,830.66,50.36,67.65,-24.92,742.66,699.73,42.93,Neuco,stripe_payments,stripe_payments,923.75,27.09,896.66,Refunded,1.0,126.90999999999994
CEFE000002249,2025-07-31 16:03:21,183.79738588,154.48246788,0.0,29.314918000000002,0.0,124.91,95.92,28.99,AllPoints,stripe_payments,stripe_payments,183.8,8.39,175.41,USD,0.714998,42.11
HnC010011925,2025-07-31 15:48:18,3371.6,3147.16,0.0,224.44,0.0,2841.54,1308.0,225.54,Neuco,stripe_payments,stripe_payments,3371.6,98.08,3273.52,USD,1.0,1641.9
HnC010011924,2025-07-31 15:34:05,206.18,159.35,13.94,32.89,0.0,225.38,130.38,95.0,Neuco,paypal_express,paypal_express,206.18,7.27,198.91,USD,1.0,-33.739999999999995
FE001016546,2025-07-31 15:33:44,220.02,195.83,14.2,9.99,0.0,181.95,165.96,15.99,AllPoints,paypal_express,paypal_express,220.02,7.73,212.29,USD,1.0,22.60999999999998
FE001016545,2025-07-31 15:31:22,92.98,78.29,4.7,9.99,0.0,82.34,66.35,15.99,AllPoints,stripe_payments,stripe_payments,92.98,3.0,89.98,USD,1.0,4.6400000000000095
HnC010011923,2025-07-31 15:22:56,518.93,485.81,0.0,33.12,0.0,437.1,426.15,10.95,Encompass,stripe_payments,stripe_payments,518.93,15.35,503.58,USD,1.0,51.13
FE001016544,2025-07-31 15:00:17,543.5,498.61,34.9,9.99,0.0,446.1,430.11,15.99,AllPoints,stripe_payments,stripe_payments,543.5,16.06,527.44,USD,1.0,65.28000000000004
HnC010011922,2025-07-31 14:44:22,613.01,550.8,36.49,25.72,0.0,494.11,483.16,10.95,Encompass,stripe_payments,stripe_payments,613.01,18.08,594.93,USD,1.0,82.73999999999992
HnC010011921,2025-07-31 14:14:16,126.42,59.28,4.74,62.4,0.0,72.73,41.18,31.55,Neuco,stripe_payments,stripe_payments,126.42,3.97,122.45,USD,1.0,45.750000000000014
CEFE000002248,2025-07-31 13:54:38,64.27288574,34.93107174,0.0,29.341814,0.0,50.66,21.67,28.99,AllPoints,stripe_payments,stripe_payments,64.27,3.13,61.14,USD,0.715654,7.3500000000000005
HnC010011919,2025-07-31 12:19:07,61.65,31.74,2.54,27.37,0.0,42.45,21.26,21.19,Neuco,stripe_payments,stripe_payments,61.65,2.09,59.56,USD,1.0,15.019999999999996
HnC010011918,2025-07-31 12:14:15,453.01,406.3,21.53,25.18,0.0,344.12,324.72,19.4,Neuco,stripe_payments,stripe_payments,453.01,13.44,439.57,USD,1.0,82.00999999999996
CEFE000002246,2025-07-31 12:09:37,98.24298492,68.91031392,0.0,29.332671,0.0,71.75,42.76,28.99,AllPoints,stripe_payments,stripe_payments,98.24,4.62,93.62,USD,0.715431,17.250000000000007
FE001016543,2025-07-31 12:01:47,139.02,119.47,9.56,9.99,0.0,117.24,101.25,15.99,AllPoints,stripe_payments,stripe_payments,139.02,4.33,134.69,USD,1.0,13.119999999999996
HnC010011917,2025-07-31 04:19:41,138.37,102.78,8.22,27.37,0.0,107.18,79.67,27.51,Neuco,paypal_express,paypal_express,138.37,5.04,133.33,USD,1.0,21.11000000000001
HnC010011916,2025-07-31 03:14:57,120.59,87.66,6.14,26.79,0.0,88.53,61.73,26.8,Neuco,stripe_payments,stripe_payments,120.59,3.8,116.79,USD,1.0,24.460000000000008
HnC010011915,2025-07-31 03:02:05,85.43,52.78,5.28,27.37,0.0,48.65,37.7,10.95,Encompass,stripe_payments,stripe_payments,85.43,2.78,82.65,USD,1.0,31.22
HnC010011914,2025-07-31 01:00:07,1079.55,975.77,78.06,25.72,0.0,866.89,855.94,10.95,Encompass,stripe_payments,stripe_payments,1079.55,31.61,1047.94,USD,1.0,149.44
CEFE000002245,2025-07-31 00:53:26,116.92214680000001,87.5663108,0.0,29.355836,0.0,92.79,63.8,28.99,AllPoints,stripe_payments,stripe_payments,116.92,5.44,111.48,USD,0.715996,13.250000000000007
HnC010011913,2025-07-30 23:53:52,361.74,305.74,25.27,30.73,0.0,303.66,248.47,55.19,Neuco,paypal_express,paypal_express,361.74,12.39,349.35,USD,1.0,33.300000000000026
CEFE000002244,2025-07-30 23:49:15,147.54457107,118.19172807,0.0,29.352843,0.0,102.28,73.29,28.99,AllPoints,stripe_payments,stripe_payments,147.54,6.79,140.75,USD,0.715923,31.68
CEFE000002242,2025-07-30 22:25:27,123.7571148,94.4138248,0.0,29.343290000000003,0.0,97.81,68.82,28.99,AllPoints,stripe_payments,stripe_payments,123.76,5.75,118.01,USD,0.71569,14.450000000000014
CEFE000002241,2025-07-30 22:19:02,695.8797008000001,666.5364108000001,0.0,29.343290000000003,0.0,514.83,485.84,28.99,AllPoints,stripe_payments,stripe_payments,695.88,30.92,664.96,USD,0.71569,119.21000000000005
HnC010011911,2025-07-30 21:36:25,66.99,38.71,3.1,25.18,0.0,38.6,27.65,10.95,Encompass,paypal_express,paypal_express,66.99,2.69,64.3,USD,1.0,23.009999999999998
HnC010011909,2025-07-30 21:18:35,9867.1,9485.32,856.05,0.0,-474.27,8144.07,8133.12,10.95,Encompass,stripe_payments,stripe_payments,9867.1,286.45,9580.65,USD,1.0,1150.1299999999997
HnC010011908,2025-07-30 21:14:17,614.43,541.8,37.93,34.7,0.0,490.74,465.83,24.91,Neuco,stripe_payments,stripe_payments,614.43,18.12,596.31,Refunded,1.0,87.44999999999996
FE001016541,2025-07-30 20:37:23,266.38,198.75,17.64,49.99,0.0,217.42,168.43,48.99,AllPoints,stripe_payments,stripe_payments,266.38,8.03,258.35,USD,1.0,32.90000000000001
CEFE000002239,2025-07-30 20:32:42,288.29269062000003,258.95829762,0.0,29.334393000000002,0.0,217.81,188.82,28.99,AllPoints,stripe_payments,stripe_payments,288.29,12.98,275.31,Refunded,0.715473,44.52000000000001
HnC010011907,2025-07-30 19:17:12,96.05,64.89,4.54,26.62,0.0,75.32,54.99,20.33,Neuco,stripe_payments,stripe_payments,96.05,3.09,92.96,USD,1.0,14.549999999999994
HnC010011906,2025-07-30 18:32:43,283.74,229.84,18.39,35.51,0.0,223.93,180.46,43.47,Neuco,stripe_payments,stripe_payments,283.74,8.53,275.21,USD,1.0,42.74999999999997
FE001016540,2025-07-30 18:28:35,138.1,134.85,0.0,9.99,-6.74,130.27,114.28,15.99,AllPoints,stripe_payments,stripe_payments,138.1,4.3,133.8,Refunded,1.0,-0.7699999999999898
HnC010011905,2025-07-30 18:16:20,344.6,290.26,20.32,34.02,0.0,265.56,254.61,10.95,Encompass,stripe_payments,stripe_payments,344.6,10.29,334.31,USD,1.0,58.45999999999999
HnC010011904,2025-07-30 18:04:02,628.52,517.15,31.03,80.34,0.0,474.7,435.64,39.06,Neuco,stripe_payments,stripe_payments,628.52,18.53,609.99,USD,1.0,116.76000000000002
CEFE000002237,2025-07-30 16:45:38,177.718784,148.33785600000002,0.0,29.380928,0.0,57.59,28.6,28.99,AllPoints,stripe_payments,stripe_payments,177.72,8.12,169.6,USD,0.716608,103.89
HnC010011902,2025-07-30 16:37:38,4936.11,4528.54,407.57,0.0,0.0,3650.0,3650.0,0.0,Neuco,stripe_payments,stripe_payments,4936.11,143.45,4792.66,USD,1.0,999.2099999999998
HnC010011899,2025-07-30 16:22:28,329.86,270.26,22.34,37.26,0.0,265.22,237.07,28.15,Neuco,stripe_payments,stripe_payments,329.86,9.87,319.99,USD,1.0,44.90000000000002
HnC010011897,2025-07-30 16:09:21,98.83,68.67,4.98,25.18,0.0,74.14,47.34,26.8,Neuco,stripe_payments,stripe_payments,98.83,3.17,95.66,USD,1.0,18.349999999999994
FE001016539,2025-07-30 16:04:27,264.64,198.75,15.9,49.99,0.0,217.42,168.43,48.99,AllPoints,paypal_express,paypal_express,264.64,9.2,255.44,USD,1.0,28.81999999999999
CEFE000002236,2025-07-30 15:46:32,444.51786581999994,415.12849181999997,0.0,29.389373999999997,0.0,341.71,312.72,28.99,AllPoints,stripe_payments,stripe_payments,444.52,19.86,424.66,Refunded,0.716814,63.09
WTB000010128,2025-07-30 15:26:39,155.56,132.17,10.44,12.95,0.0,121.09,110.14,10.95,Encompass,stripe_payments,stripe_payments,155.56,4.81,150.75,USD,1.0,24.85
FE001016538,2025-07-30 15:13:34,575.03,526.23,38.81,9.99,0.0,461.94,445.95,15.99,AllPoints,stripe_payments,stripe_payments,575.03,16.98,558.05,USD,1.0,79.12999999999997
FE001016537,2025-07-30 15:01:06,177.1,157.28,9.83,9.99,0.0,149.27,133.28,15.99,AllPoints,stripe_payments,stripe_payments,177.1,5.44,171.66,USD,1.0,16.949999999999992
CEFE000002235,2025-07-30 14:55:12,241.75849512,212.35272111999998,0.0,29.405774,0.0,160.43,131.44,28.99,AllPoints,stripe_payments,stripe_payments,241.76,10.94,230.82,USD,0.717214,59.45
HnC010011896,2025-07-30 14:54:45,573.09,509.32,36.93,26.84,0.0,462.79,440.64,22.15,Neuco,stripe_payments,stripe_payments,573.09,16.92,556.17,USD,1.0,76.45999999999997
HnC010011895,2025-07-30 14:36:58,170.57,133.97,9.38,27.22,0.0,133.27,108.37,24.9,Neuco,stripe_payments,stripe_payments,170.57,5.25,165.32,USD,1.0,26.79999999999999
HnC010011893,2025-07-30 14:12:13,651.81,572.72,34.36,44.73,0.0,512.78,483.21,29.57,Neuco,stripe_payments,stripe_payments,651.81,19.2,632.61,USD,1.0,100.63000000000004
CEFE000002233,2025-07-30 13:09:29,42.36839488,12.965818879999999,0.0,29.402576,0.0,34.61,5.62,28.99,AllPoints,stripe_payments,stripe_payments,42.37,2.16,40.21,Refunded,0.717136,3.440000000000005
FE001016535,2025-07-30 12:50:21,210.39,186.42,13.98,9.99,0.0,168.93,78.99,10.95,Encompass,stripe_payments,stripe_payments,210.39,6.4,203.99,USD,1.0,107.65
CEFE000002232,2025-07-30 10:20:36,111.11114651999999,81.65584452,0.0,29.455302,0.0,77.07,48.08,28.99,AllPoints,stripe_payments,stripe_payments,111.11,5.19,105.92,USD,0.718422,23.660000000000004
HnC010011891,2025-07-30 05:04:31,217.25,177.34,14.19,25.72,0.0,185.09,147.02,38.07,Neuco,stripe_payments,stripe_payments,217.25,6.6,210.65,USD,1.0,18.959999999999994
HnC010011890,2025-07-30 04:44:05,97.95,67.98,4.25,25.72,0.0,59.84,46.84,13.0,Neuco,stripe_payments,stripe_payments,97.95,3.14,94.81,USD,1.0,31.83
FE001016532,2025-07-30 03:51:09,255.12,233.52,23.29,9.99,-11.68,213.89,197.9,15.99,AllPoints,stripe_payments,stripe_payments,255.12,7.7,247.42,USD,1.0,25.82999999999998
HnC010011889,2025-07-30 02:48:04,112.39,72.72,7.09,32.58,0.0,72.58,61.63,10.95,Encompass,stripe_payments,stripe_payments,112.39,3.56,108.83,USD,1.0,32.69
