payment_method,transaction_id,order_number,gross_amount,psp_fees,settlement_amount,currency_code,conversion_rate
paypal_express,15511073MF710473S,HnK001018898,190.71,6.76,183.95,USD,1.0
paypal_express,6VJ24766FB2255917,HnC010011771,205.08,7.24,197.84,USD,1.0
stripe_payments,pi_3Ro8J2BQ61UuLJWK0KJwzlSn,HnC010011770,763.68,22.45,741.23,USD,1.0
stripe_payments,pi_3Ro8FrBQ61UuLJWK0rIqZfuU,HnC010011769,1472.22,42.99,1429.23,USD,1.0
paypal_express,36H349843U239580J,HnK001018897,120.15,4.44,115.71,USD,1.0
stripe_payments,pi_3Ro8BbBQ61UuLJWK0UFIWkta,HnC010011768,352.75,10.53,342.22,USD,1.0
stripe_payments,pi_3Ro88FLbZ7P2XrWw0KI3Y59F,FE001016483,105.06,3.35,101.71,USD,1.0
stripe_payments,pi_3Ro86VLbZ7P2XrWw3tOm55fK,CEFE000002181,156.94,7.21,149.73,USD,0.727919
paypal_express,6M122339M5674694J,FE001016482,86.82,3.35,83.47,USD,1.0
stripe_payments,pi_3Ro7rGBQ61UuLJWK2CpfMIpK,HnC010011767,248.29,7.5,240.79,USD,1.0
stripe_payments,pi_3Ro7phKBRFHIrdpE1rttftj5,HnK001018896,172.95,5.32,167.63,USD,1.0
stripe_payments,pi_3Ro7YtLbZ7P2XrWw2DF5ZIdH,FE001016481,87.58,2.84,84.74,USD,1.0
stripe_payments,pi_3Ro7WMKBRFHIrdpE1uPNl8uR,HnK001018895,200.34,6.11,194.23,USD,1.0
stripe_payments,pi_3Ro7GECyhgPTsSxt0c6RV6cR,WTB000010117,85.93,2.79,83.14,USD,1.0
stripe_payments,pi_3Ro757BQ61UuLJWK2hE2otip,HnC010011765,37.38,1.38,36.0,USD,1.0
stripe_payments,pi_3Ro74dKBRFHIrdpE1yPnayXS,HnK001018894,1516.51,44.28,1472.23,USD,1.0
stripe_payments,pi_3Ro73tKBRFHIrdpE1eBf45Z8,HnK001018893,63.25,2.13,61.12,USD,1.0
paypal_express,65C93216YR9025334,HnK001018892,113.75,4.23,109.52,USD,1.0
stripe_payments,pi_3Ro6u0BQ61UuLJWK2HGuOoGu,HnC010011764,926.26,27.16,899.1,USD,1.0
stripe_payments,pi_3Ro6nwKBRFHIrdpE0vaz4bFu,HnK001018891,89.31,2.89,86.42,USD,1.0
stripe_payments,pi_3Ro6nvBQ61UuLJWK1Xhy70Vc,HnC010011763,344.2,10.28,333.92,USD,1.0
stripe_payments,pi_3Ro6jhKBRFHIrdpE0aVTuJ6Q,HnK001018890,83.62,2.72,80.9,USD,1.0
stripe_payments,pi_3Ro6aHLbZ7P2XrWw21BNhWoB,FE001016480,245.11,7.41,237.7,USD,1.0
stripe_payments,pi_3Ro6AwLbZ7P2XrWw2qTTdjSj,FE001016479,422.1,12.54,409.56,USD,1.0
stripe_payments,pi_3Ro696LbZ7P2XrWw2VvtPSFR-refund,CEFE000002180,741.84,32.94,708.9,USD,0.727043
paypal_express,77P70197E6711152A,HnK001018889,338.6,11.63,326.97,USD,1.0
stripe_payments,pi_3Ro5pUKBRFHIrdpE1lEy2H4G-refund,HnK001018888,304.77,9.14,295.63,USD,1.0
stripe_payments,pi_3Ro5iQBQ61UuLJWK1q6OucyD,HnC010011761,2670.58,77.75,2592.83,USD,1.0
stripe_payments,pi_3Ro5cvLbZ7P2XrWw2bDpHxQw,CEFE000002179,78.82,3.77,75.05,USD,0.727347
stripe_payments,pi_3Ro5aFCyhgPTsSxt0O2ECc9o-refund,WTB000010116,477.04,14.13,462.91,USD,1.0
paypal_express,8JN425438D4712921,HnK001018886,137.68,5.02,132.66,USD,1.0
paypal_express,87J3439540180805W,HnK001018885,210.21,7.41,202.8,USD,1.0
stripe_payments,pi_3Ro4rFKBRFHIrdpE0AEsfkWG,HnK001018884,206.4,6.29,200.11,USD,1.0
stripe_payments,pi_3Ro4WrBQ61UuLJWK0XluZ0W7-refund,HnC010011760,468.49,13.89,454.6,USD,1.0
paypal_express,29B092934H479652E,HnC010011759,143.08,5.2,137.88,USD,1.0
stripe_payments,pi_3Ro4ToKBRFHIrdpE1kBPkNwo,HnK001018882,210.55,6.41,204.14,USD,1.0
stripe_payments,pi_3Ro4JgKBRFHIrdpE0jYqclgJ-refund,HnK001018881,268.62,8.09,260.53,USD,1.0
stripe_payments,pi_3Ro4JXKBRFHIrdpE193BQmW1,HnK001018880,561.71,16.59,545.12,USD,1.0
stripe_payments,pi_3Ro4F2BQ61UuLJWK1kce7SQC,HnC010011758,1030.43,30.18,1000.25,USD,1.0
stripe_payments,pi_3Ro4DCKBRFHIrdpE1mq4yrn0,HnK001018878,127.54,4.0,123.54,USD,1.0
stripe_payments,pi_3Ro4ARLbZ7P2XrWw3lneQUn0,FE001016478,171.91,5.29,166.62,USD,1.0
stripe_payments,pi_3Ro3rtKBRFHIrdpE1syGdGdA,HnK001018876,120.11,3.78,116.33,USD,1.0
paypal_express,407666583R9816439,FE001016477,237.98,8.32,229.66,USD,1.0
stripe_payments,pi_3Ro3nCLbZ7P2XrWw1l3NlkNT,FE001016476,470.03,13.93,456.1,USD,1.0
stripe_payments,pi_3Ro3kQKBRFHIrdpE1k5cPxnz,HnK001018875,172.99,5.32,167.67,USD,1.0
stripe_payments,pi_3Ro3N8KBRFHIrdpE1dupUKxT,HnK001018874,194.4,5.94,188.46,USD,1.0
stripe_payments,pi_3Ro3JCBQ61UuLJWK1k4wsqJw,HnC010011757,100.74,3.22,97.52,USD,1.0
stripe_payments,pi_3Ro3IGBQ61UuLJWK12nX29SL,HnC010011756,145.9,4.53,141.37,USD,1.0
paypal_express,3CN391380W5418416,HnK001018872,210.68,7.42,203.26,USD,1.0
stripe_payments,pi_3Ro3BtKBRFHIrdpE1b8VO37I,HnK001018873,182.63,5.6,177.03,USD,1.0
stripe_payments,pi_3Ro32ZBQ61UuLJWK02J7b2W3,HnC010011755,937.76,27.5,910.26,USD,1.0
stripe_payments,pi_3Ro2zgKBRFHIrdpE1RmK7FKs,HnK001018871,75.38,2.49,72.89,USD,1.0
stripe_payments,pi_3Ro2xFBQ61UuLJWK1Qpzc3ME,HnC010011754,429.49,12.76,416.73,USD,1.0
stripe_payments,pi_3Ro2gxBQ61UuLJWK018OtZWi,HnC010011753,254.71,7.69,247.02,USD,1.0
stripe_payments,pi_3Ro2TQKBRFHIrdpE0Eq2hlin,HnK001018870,484.23,14.34,469.89,USD,1.0
paypal_express,57A181639X288703L,HnK001018869,205.4,7.25,198.15,USD,1.0
stripe_payments,pi_3Ro2QlKBRFHIrdpE0zIFIGyS,HnK001018868,74.25,2.45,71.8,USD,1.0
stripe_payments,pi_3Ro2JoBQ61UuLJWK1toSuehF-refund,HnC010011752,396.36,11.79,384.57,USD,1.0
stripe_payments,pi_3Ro1zFKBRFHIrdpE0FZzZYpb,HnK001018867,116.33,3.67,112.66,USD,1.0
stripe_payments,pi_3Ro1p7BQ61UuLJWK07vEeW8A,HnC010011751,170.18,5.24,164.94,USD,1.0
stripe_payments,pi_3Ro1ZLLbZ7P2XrWw3JCXy2M0,CEFE000002177,628.7,27.96,600.74,USD,0.729084
paypal_express,1RS19237A9987542V,HnK001018866,371.37,12.71,358.66,USD,1.0
stripe_payments,pi_3RnxLKKBRFHIrdpE0q0quVSr,HnK001018865,748.42,22.0,726.42,USD,1.0
paypal_express,8P556746E6217451T,HnK001018863,50.04,2.14,47.9,USD,1.0
stripe_payments,pi_3RnttNKBRFHIrdpE1ERJCxZx,HnK001018862,265.51,8.0,257.51,USD,1.0
paypal_express,2N4610432F0010404,HnK001018861,161.86,5.82,156.04,USD,1.0
stripe_payments,pi_3RnsVbKBRFHIrdpE1VJeIeH0,HnK001018860,157.28,4.86,152.42,USD,1.0
stripe_payments,pi_3RnsSzLbZ7P2XrWw1s5ZG8gj,CEFE000002176,99.32,4.67,94.65,USD,0.728075
paypal_express,1W156003DM8850026,HnK001018859,0.0,0.0,0.0,Refunded,1.0
stripe_payments,pi_3RnrkHBQ61UuLJWK2KBpBDr4,HnC010011748,461.9,13.7,448.2,USD,1.0
stripe_payments,pi_3Rnrj1KBRFHIrdpE05Pxbo2S,HnK001018857,275.4,8.29,267.11,USD,1.0
paypal_express,4G9212074Y8773232,HnK001018856,106.92,4.01,102.91,USD,1.0
stripe_payments,pi_3RnrG7BQ61UuLJWK0AF2q90K,HnC010011746,98.51,3.16,95.35,USD,1.0
stripe_payments,pi_3RnrBiKBRFHIrdpE05EzIrRH,HnK001018855,175.96,5.4,170.56,USD,1.0
stripe_payments,pi_3Rnr9cKBRFHIrdpE0t4K4IoS,HnK001018854,267.69,8.06,259.63,USD,1.0
stripe_payments,pi_3RnqvjKBRFHIrdpE0pcM9HBN,HnK001018853,166.02,5.11,160.91,USD,1.0
stripe_payments,pi_3RnqjMCyhgPTsSxt0Mla2LaH,WTB000010114,47.4,1.67,45.73,USD,1.0
paypal_express,478113251E976661T,HnK001018852,31.28,1.52,29.76,USD,1.0
paypal_express,3F60240781309402F,HnC010011745,443.47,21.73,421.74,USD,1.0
stripe_payments,pi_3RnqPJKBRFHIrdpE0MfvI7Pk,HnK001018851,177.43,5.45,171.98,USD,1.0
stripe_payments,pi_3RnqKiKBRFHIrdpE1vRTotgV,HnK001018850,86.19,2.8,83.39,USD,1.0
stripe_payments,pi_3RnqDIKBRFHIrdpE1WjPjdAf,HnK001018849,44.18,1.58,42.6,USD,1.0
stripe_payments,pi_3RnqBsLbZ7P2XrWw0d18LcCQ,CEFE000002175,154.42,7.09,147.33,USD,0.727652
paypal_express,33H93298496392226,HnC010011744,320.94,11.05,309.89,USD,1.0
paypal_express,67J93705LA1499044,HnK001018848,336.77,11.57,325.2,USD,1.0
paypal_express,4W014559ST125615U,HnK001018847,88.16,3.39,84.77,USD,1.0
stripe_payments,pi_3RnpFuKBRFHIrdpE09ZyyVhY,HnK001018843,56.75,1.95,54.8,USD,1.0
stripe_payments,pi_3Rnp81KBRFHIrdpE0CKCMBb6,HnK001018842,139.91,4.36,135.55,USD,1.0
stripe_payments,pi_3Rnot0LbZ7P2XrWw0TvfQNLZ,CEFE000002174,203.39,9.25,194.14,USD,0.727487
stripe_payments,pi_3RnoryLbZ7P2XrWw0tXTGjdV,FE001016474,430.26,12.78,417.48,USD,1.0
stripe_payments,pi_3RnoiiBQ61UuLJWK2wNhaaAb,HnC010011743,1615.25,47.14,1568.11,USD,1.0
stripe_payments,pi_3RnoiPKBRFHIrdpE003NgotA,HnK001018841,190.09,5.81,184.28,USD,1.0
stripe_payments,pi_3RnoWAKBRFHIrdpE1cikvvUa,HnK001018840,156.26,4.83,151.43,USD,1.0
stripe_payments,pi_3RnnzULbZ7P2XrWw1HNGVvIG,FE001016473,51.37,1.79,49.58,USD,1.0
stripe_payments,pi_3RnnoWKBRFHIrdpE0dQTA59I-refund,HnK001018838,85.73,2.79,82.94,USD,1.0
stripe_payments,pi_3RnnPULbZ7P2XrWw2kIz8mKw,FE001016472,279.06,8.39,270.67,USD,1.0
paypal_express,0W555393MU246000T,HnK001018837,143.54,5.21,138.33,USD,1.0
stripe_payments,pi_3RnnEPKBRFHIrdpE0jNnfdh0-refund,HnK001018836,134.52,4.2,130.32,USD,1.0
stripe_payments,pi_3RnnE5BQ61UuLJWK2CUCPJAc,HnC010011742,181.47,5.56,175.91,USD,1.0
stripe_payments,pi_3Rnn4dKBRFHIrdpE1eWYojpg,HnK001018835,143.05,4.45,138.6,USD,1.0
stripe_payments,pi_3Rnn2ZLbZ7P2XrWw0gPJ8Y0X-refund,FE001016471,383.9,11.43,372.47,USD,1.0
stripe_payments,pi_3RnmuIBQ61UuLJWK0lXAAGNv,HnC010011741,1164.93,34.08,1130.85,USD,1.0
stripe_payments,pi_3RnmlIKBRFHIrdpE0nMSxhJW,HnK001018833,292.45,8.78,283.67,USD,1.0
stripe_payments,pi_3RnmllKBRFHIrdpE1ufXFL6K,HnK001018834,184.77,5.66,179.11,USD,1.0
stripe_payments,pi_3RnmVYKBRFHIrdpE0098nebi,HnK001018832,191.17,5.84,185.33,USD,1.0
stripe_payments,pi_3RnmVOKBRFHIrdpE0njZL7zu,HnK001018831,154.73,4.79,149.94,USD,1.0
stripe_payments,pi_3RnmUZKBRFHIrdpE1Urq36Km,HnK001018830,520.31,15.39,504.92,USD,1.0
stripe_payments,pi_3RnmJuKBRFHIrdpE1of519Q5,HnK001018828,178.55,5.48,173.07,USD,1.0
paypal_express,10542397Y3782724J,HnK001018827,177.74,6.34,171.4,USD,1.0
stripe_payments,pi_3Rnm8BKBRFHIrdpE0RXEk9hy,HnK001018826,65.14,2.19,62.95,USD,1.0
stripe_payments,pi_3Rnlx3KBRFHIrdpE1Vo5eVJ1,HnK001018825,41.59,1.51,40.08,USD,1.0
stripe_payments,pi_3Rnlv5BQ61UuLJWK2DxhElkZ,HnC010011739,536.9,15.87,521.03,USD,1.0
stripe_payments,pi_3RnlfaKBRFHIrdpE1DHLse29,HnK001018824,46.01,2.32,43.69,USD,1.0
stripe_payments,pi_3RnlYEKBRFHIrdpE0Jacn9pN,HnK001018823,206.26,6.28,199.98,USD,1.0
stripe_payments,pi_3RnlSNLbZ7P2XrWw0qi6kk0A,FE001016469,484.41,14.35,470.06,USD,1.0
stripe_payments,pi_3RnlM4KBRFHIrdpE1DubxP6i,HnK001018822,175.04,5.38,169.66,USD,1.0
stripe_payments,pi_3RnlDaBQ61UuLJWK0SsLdwE2,HnC010011738,152.09,4.71,147.38,USD,1.0
stripe_payments,pi_3Rnl7zKBRFHIrdpE19bCsefl,HnK001018821,176.53,5.42,171.11,USD,1.0
stripe_payments,pi_3Rnl6bBQ61UuLJWK1BRXjku8,HnC010011737,464.27,13.76,450.51,USD,1.0
paypal_express,46111825MN6805945,HnK001018820,180.68,6.43,174.25,USD,1.0
stripe_payments,pi_3Rnkt2KBRFHIrdpE12vyiouc,HnK001018819,196.6,6.0,190.6,USD,1.0
stripe_payments,pi_3RnkntLbZ7P2XrWw14AOhQFr,FE001016468,753.66,22.16,731.5,USD,1.0
paypal_express,4G233558YH2905716,HnC010011736,160.78,5.78,155.0,USD,1.0
paypal_express,98N14132S4499103C,HnK001018817,311.62,10.74,300.88,USD,1.0
paypal_express,0WB138811G292073G,HnK001018816,146.21,15.0,131.21,USD,1.0
paypal_express,79K52877PB014230M,FE001016467,192.74,6.83,185.91,USD,1.0
stripe_payments,pi_3RnkJ9KBRFHIrdpE1bDzr2pC,HnK001018815,128.29,4.02,124.27,USD,1.0
paypal_express,3TS8944763112980B,HnK001018814,55.07,2.3,52.77,USD,1.0
stripe_payments,pi_3RnkFOKBRFHIrdpE0GHesUoD,HnK001018813,433.5,12.87,420.63,USD,1.0
stripe_payments,pi_3RnkFDKBRFHIrdpE0v3oKYqh,HnK001018812,240.55,7.28,233.27,USD,1.0
stripe_payments,pi_3RnkARBQ61UuLJWK2il0YmJE,HnC010011735,648.97,19.12,629.85,USD,1.0
stripe_payments,pi_3Rnk3ILbZ7P2XrWw2FiL1pNM,FE001016466,251.29,7.59,243.7,USD,1.0
stripe_payments,pi_3RnjsTKBRFHIrdpE1BQlsgJQ,HnK001018811,58.94,2.01,56.93,USD,1.0
stripe_payments,pi_3RnjhtBQ61UuLJWK0FUMe0O5,HnC010011734,698.65,20.56,678.09,USD,1.0
stripe_payments,pi_3RnjatKBRFHIrdpE1C9RnjAN,HnK001018810,93.62,3.01,90.61,USD,1.0
stripe_payments,pi_3RnjRrLbZ7P2XrWw1iZbKXP6,CEFE000002173,452.63,20.22,432.41,USD,0.72699
stripe_payments,pi_3RnjHAKBRFHIrdpE0NCdUbJK-refund,HnK001018809,240.12,7.26,232.86,USD,1.0
stripe_payments,pi_3RnizNKBRFHIrdpE1svIxRrc,HnK001018808,47.92,1.69,46.23,USD,1.0
stripe_payments,pi_3RnimJBQ61UuLJWK2WOIz0gz,HnC010011733,6280.04,182.42,6097.62,USD,1.0
stripe_payments,pi_3RnijEKBRFHIrdpE1QHkh6NS,HnK001018807,353.54,10.55,342.99,USD,1.0
paypal_express,8W497641FX385700N,HnK001018806,120.03,4.44,115.59,USD,1.0
paypal_express,726882092M378330T,HnK001018805,156.8,5.65,151.15,USD,1.0
stripe_payments,pi_3RniSKKBRFHIrdpE0SXoKHbI,HnK001018804,232.24,7.03,225.21,USD,1.0
paypal_express,7CT142335E595570C,HnK001018802,0.0,0.0,0.0,Refunded,1.0
stripe_payments,pi_3RniC4BQ61UuLJWK2wcJLBNp,HnC010011732,335.97,10.04,325.93,USD,1.0
stripe_payments,pi_3Rni0WKBRFHIrdpE0BRymh24,HnK001018800,314.22,9.41,304.81,USD,1.0
stripe_payments,pi_3RnhxJLbZ7P2XrWw3HOBEA50,FE001016465,148.98,4.62,144.36,USD,1.0
stripe_payments,pi_3RnhwxBQ61UuLJWK2llotvW3,HnC010011731,433.99,12.89,421.1,USD,1.0
stripe_payments,pi_3RnhkzKBRFHIrdpE1v6ZkZC9,HnK001018799,114.7,3.63,111.07,USD,1.0
stripe_payments,pi_3RnheZLbZ7P2XrWw3Qbmn8yE,FE001016464,531.23,15.71,515.52,USD,1.0
stripe_payments,pi_3RnhUcBQ61UuLJWK2Im4FeJj,HnC010011730,495.12,14.66,480.46,USD,1.0
paypal_express,96Y35777NP2755516,HnK001018796,48.04,2.07,45.97,USD,1.0
stripe_payments,pi_3RnhMdKBRFHIrdpE0L6dslE1-refund,HnK001018795,216.89,6.59,210.3,USD,1.0
stripe_payments,pi_3RnhLaKBRFHIrdpE0OLUz4kw,HnK001018794,396.77,11.81,384.96,USD,1.0
stripe_payments,pi_3RnhKQKBRFHIrdpE0y9dgeuO,HnK001018793,177.74,5.45,172.29,USD,1.0
stripe_payments,pi_3Rnh9SKBRFHIrdpE0ACrbv0A,HnK001018792,93.89,3.02,90.87,USD,1.0
paypal_express,0D492519RN228325F,HnK001018791,84.5,3.27,81.23,USD,1.0
stripe_payments,pi_3RngyvKBRFHIrdpE00AyoBrl,HnK001018790,219.76,6.67,213.09,USD,1.0
stripe_payments,pi_3RngwLBQ61UuLJWK1sbIcDsr,HnC010011728,1720.01,50.18,1669.83,USD,1.0
stripe_payments,pi_3RngZJKBRFHIrdpE12WIBwaa,HnK001018788,106.11,3.38,102.73,USD,1.0
paypal_express,64B18206B6729683X,HnK001018786,0.0,0.0,0.0,Refunded,1.0
stripe_payments,pi_3RngPFBQ61UuLJWK2YdcdBqz,HnC010011726,709.98,20.89,689.09,USD,1.0
stripe_payments,pi_3RngOtBQ61UuLJWK2vxCzh94,HnC010011725,1434.35,41.9,1392.45,USD,1.0
stripe_payments,pi_3RngIMKBRFHIrdpE1iovbDIK,HnK001018785,139.93,4.36,135.57,USD,1.0
stripe_payments,pi_3RngFAKBRFHIrdpE1e5XBzff-refund,HnK001018784,555.33,16.4,538.93,USD,1.0
stripe_payments,pi_3Rng3lKBRFHIrdpE0dRqiPfN,HnK001018782,282.22,8.48,273.74,USD,1.0
stripe_payments,pi_3RnfwhKBRFHIrdpE1aM6LstW,HnK001018781,95.77,3.08,92.69,USD,1.0
stripe_payments,pi_3RnftICyhgPTsSxt1u8Hw8jj,WTB000010113,87.8,2.85,84.95,USD,1.0
stripe_payments,pi_3RnfktBQ61UuLJWK1cDuajf3,HnC010011724,328.41,9.82,318.59,USD,1.0
stripe_payments,pi_3RnfQoBQ61UuLJWK08MtqfC9,HnC010011723,160.66,4.96,155.7,USD,1.0
stripe_payments,pi_3Rnec5BQ61UuLJWK2J9RVVKe,HnC010011722,46.25,1.64,44.61,USD,1.0
stripe_payments,pi_3RnZBcKBRFHIrdpE1VKvu92F,HnK001018780,85.26,2.77,82.49,USD,1.0
paypal_express,5LY970963E5653428,HnK001018778,172.12,6.15,165.97,USD,1.0
stripe_payments,pi_3RnXezKBRFHIrdpE0yU37wga-refund,HnK001018779,95.02,3.06,91.96,USD,1.0
stripe_payments,pi_3RnXHZKBRFHIrdpE1FWLwa0U,HnK001018777,86.61,2.81,83.8,USD,1.0
paypal_express,4PY973567U4100724,HnK001018776,232.74,8.15,224.59,USD,1.0
stripe_payments,pi_3RnVg9KBRFHIrdpE06aZAdoh-refund,HnK001018775,282.03,8.48,273.55,USD,1.0
stripe_payments,pi_3RnVcbKBRFHIrdpE0LmYCZ0E,HnK001018774,188.55,5.77,182.78,USD,1.0
paypal_express,8LT46462A05798033,HnK001018773,411.08,14.01,397.07,USD,1.0
paypal_express,35M07254HR317791A,HnK001018772,0.0,0.0,0.0,Refunded,1.0
paypal_express,3A083092JJ834803C,FE001016463,133.7,4.89,128.81,USD,1.0
stripe_payments,pi_3RnUGIKBRFHIrdpE0aWelK0w-refund,HnK001018769,455.51,13.51,442.0,USD,1.0
stripe_payments,pi_3RnU6bKBRFHIrdpE0RyMTOxU,HnK001018768,215.7,6.56,209.14,USD,1.0
stripe_payments,pi_3RnU0dLbZ7P2XrWw3HhJGEh3,FE001016461,159.12,4.91,154.21,USD,1.0
stripe_payments,pi_3RnTyMLbZ7P2XrWw3yXFpnaB,FE001016460,261.93,7.9,254.03,USD,1.0
stripe_payments,pi_3RnTqmKBRFHIrdpE1EcqgMrw,HnK001018767,192.81,5.89,186.92,USD,1.0
stripe_payments,pi_3RnTcIKBRFHIrdpE0HwqYflB,HnK001018766,177.36,5.44,171.92,USD,1.0
paypal_express,72031325KB737082U,HnK001018765,194.79,6.9,187.89,USD,1.0
stripe_payments,pi_3RnT5pKBRFHIrdpE0R7pSgag,HnK001018764,97.86,3.14,94.72,USD,1.0
paypal_express,22M40632HH851914L,HnK001018762,309.02,10.66,298.36,USD,1.0
stripe_payments,pi_3RnSxIKBRFHIrdpE0RJ9yxFm,HnK001018761,119.03,3.75,115.28,USD,1.0
stripe_payments,pi_3RnSqmKBRFHIrdpE1P0hWjHN,HnK001018760,209.49,6.38,203.11,USD,1.0
stripe_payments,pi_3RnSqTKBRFHIrdpE0FeUV3iQ,HnK001018759,251.11,7.58,243.53,USD,1.0
paypal_express,6RA6895530863964P,HnK001018757,317.04,10.92,306.12,USD,1.0
stripe_payments,pi_3RnSPqKBRFHIrdpE0iyBc0c6,HnK001018756,100.52,3.22,97.3,USD,1.0
paypal_express,4HA87299SM680084U,HnK001018753,171.96,6.15,165.81,USD,1.0
stripe_payments,pi_3RnRXVBQ61UuLJWK1Zag9iMM,HnC010011720,1464.41,42.77,1421.64,USD,1.0
paypal_express,26262821TP478691H,HnK001018752,58.15,2.4,55.75,USD,1.0
stripe_payments,pi_3RnR9LKBRFHIrdpE0JpoKvNB,HnK001018751,126.51,3.97,122.54,USD,1.0
stripe_payments,pi_3RnQklLbZ7P2XrWw0eX7SPgr,CEFE000002172,79.36,3.79,75.57,USD,0.723578
stripe_payments,pi_3RnQVmLbZ7P2XrWw2NwAaMev,FE001016458,84.22,2.74,81.48,USD,1.0
stripe_payments,pi_3RnQHBBQ61UuLJWK1LF63RCi,HnC010011719,142.65,4.44,138.21,USD,1.0
paypal_express,0LK55182NC1112900,HnK001018750,28.22,1.42,26.8,USD,1.0
stripe_payments,pi_3RnQDELbZ7P2XrWw2jYgkRgp,CEFE000002171,627.8,27.92,599.88,USD,0.723578
stripe_payments,pi_3RnQ39LbZ7P2XrWw2MAd1l6I,CEFE000002170,1052.63,46.62,1006.01,USD,0.723578
stripe_payments,pi_3RnQ0xKBRFHIrdpE0hQilkf7,HnK001018749,152.28,4.72,147.56,USD,1.0
stripe_payments,pi_3RnPzhBQ61UuLJWK1Gn8qNpI,HnC010011718,363.57,10.84,352.73,USD,1.0
stripe_payments,pi_3RnPsrBQ61UuLJWK0H0TRsiu,HnC010011717,104.11,3.32,100.79,USD,1.0
stripe_payments,pi_3RnPqiLbZ7P2XrWw3ySnvSMA,FE001016455,174.56,5.36,169.2,USD,1.0
paypal_express,5CW53934AM643603V,HnK001018748,138.56,5.05,133.51,USD,1.0
stripe_payments,pi_3RnPfKBQ61UuLJWK1E8eEpU9,HnC010011716,340.28,10.17,330.11,USD,1.0
stripe_payments,pi_3RnPboKBRFHIrdpE03Iph9HV,HnK001018747,57.79,1.98,55.81,USD,1.0
stripe_payments,pi_3RnPWzLbZ7P2XrWw0DHDbE6t,FE001016454,151.29,4.69,146.6,USD,1.0
stripe_payments,pi_3RnPPtBQ61UuLJWK0vfJPpF6,HnC010011714,713.11,20.98,692.13,USD,1.0
stripe_payments,pi_3RnPKoBQ61UuLJWK0GUUs765,HnC010011713,700.37,20.61,679.76,USD,1.0
stripe_payments,pi_3RnP0OBQ61UuLJWK2QT0bS86,HnC010011711,582.5,17.19,565.31,USD,1.0
paypal_express,8J007236A63853342,FE001016453,1124.35,37.48,1086.87,USD,1.0
stripe_payments,pi_3RnOxcLbZ7P2XrWw2B3hiqc5,CEFE000002169,117.37,5.46,111.91,USD,0.723594
stripe_payments,pi_3RnOvrKBRFHIrdpE1NUCDugf,HnK001018746,121.23,3.82,117.41,USD,1.0
stripe_payments,pi_3RnOtZBQ61UuLJWK2JlsHjVI,HnC010011710,290.84,8.73,282.11,USD,1.0
stripe_payments,pi_3RnOpTKBRFHIrdpE1bKxKyZc,HnK001018745,108.45,3.45,105.0,USD,1.0
stripe_payments,pi_3RnOjFLbZ7P2XrWw1Uwwx5ii,CEFE000002168,344.69,15.47,329.22,USD,0.723065
stripe_payments,pi_3RnOexLbZ7P2XrWw3UJ10T4m,CEFE000002167,304.69,13.71,290.98,USD,0.723065
stripe_payments,pi_3RnOccKBRFHIrdpE1sAbFaUP,HnK001018743,227.65,6.9,220.75,USD,1.0
paypal_express,3XR24781A2963593X,HnC010011706,62.13,2.53,59.6,USD,1.0
stripe_payments,pi_3RnOMvKBRFHIrdpE1KPHFZIo-refund,HnK001018742,181.29,5.56,175.73,USD,1.0
stripe_payments,pi_3RnOLjKBRFHIrdpE0vhdEAa1,HnK001018741,128.57,4.03,124.54,USD,1.0
stripe_payments,pi_3RnOJjKBRFHIrdpE0qZC993R,HnK001018740,267.01,8.04,258.97,USD,1.0
stripe_payments,pi_3RnO0ABQ61UuLJWK2txIILTH,HnC010011703,353.67,10.56,343.11,USD,1.0
stripe_payments,pi_3RnNw2KBRFHIrdpE0I4uMOUk,HnK001018739,186.82,5.72,181.1,USD,1.0
stripe_payments,pi_3RnNkhKBRFHIrdpE1Xiw1e9F,HnK001018738,277.53,8.35,269.18,USD,1.0
stripe_payments,pi_3RnNdrBQ61UuLJWK1cnkfbed-refund,HnC010011702,1167.18,34.15,1133.03,USD,1.0
paypal_express,2GD98522TY639354Y,HnK001018737,207.45,7.32,200.13,USD,1.0
stripe_payments,pi_3RnN8xBQ61UuLJWK1sBm73WH,HnC010011701,199.29,6.08,193.21,USD,1.0
stripe_payments,pi_3RnMtTKBRFHIrdpE07A7dhAM,HnK001018736,81.68,2.67,79.01,USD,1.0
stripe_payments,pi_3RnMsJLbZ7P2XrWw2hZ0O6XN,FE001016451,151.29,4.69,146.6,USD,1.0
stripe_payments,pi_3RnMbPBQ61UuLJWK1xkAUj7z,HnC010011700,289.94,8.71,281.23,USD,1.0
stripe_payments,pi_3RnMaJKBRFHIrdpE18fEC8zD,HnK001018735,73.2,2.42,70.78,USD,1.0
paypal_express,05L52576V73403723,HnK001018734,227.68,7.98,219.7,USD,1.0
stripe_payments,pi_3RnMIuKBRFHIrdpE0I3jW1QT,HnK001018733,506.16,14.98,491.18,USD,1.0
stripe_payments,pi_3RnME8LbZ7P2XrWw0RB1uSQ1,FE001016450,202.9,6.18,196.72,USD,1.0
stripe_payments,pi_3RnLteLbZ7P2XrWw0f27Sl1A,FE001016449,521.93,15.44,506.49,USD,1.0
stripe_payments,pi_3RnLXyBQ61UuLJWK2b2mGrBs,HnC010011697,262.96,7.93,255.03,USD,1.0
paypal_express,3EY697855D172614V,HnC010011695,1220.34,40.64,1179.7,USD,1.0
