Order Number,Purchased on,Total Purchased,Subtotal Purchased,Tax,Shipping,Discount,Vendor Amount,Vendor Subtotal,Vendor Shipping,Vendor Name,Payment Method,Payment Transaction ID
HnC010011939,2025-08-01 02:09:54,154.26,120.17,7.21,26.88,0.00,119.5500,92.0400,27.5100,Neuco,paypal_express,6RE03398VX822470F
FE001016549,2025-07-31 22:39:10,101.86,84.71,7.16,9.99,0.00,87.7800,71.7900,15.9900,AllPoints,paypal_express,5WX402604S853742B
FE001016548,2025-07-31 21:28:33,1425.48,1310.79,114.69,0.00,0.00,1181.3000,1170.3500,10.9500,Encompass,stripe_payments,pi_3Rr41TLbZ7P2XrWw1sP6ziUq
CEFE000002251,2025-07-31 20:16:26,331.08,290.08,0.00,41.00,0.00,180.3200,151.3300,28.9900,AllPoints,stripe_payments,pi_3Rr2toLbZ7P2XrWw0ywP6qy6
HnC010011937,2025-07-31 19:47:27,351.86,281.85,19.73,50.28,0.00,270.9700,238.3500,32.6200,Neuco,stripe_payments,pi_3Rr2RdBQ61UuLJWK0L6vhjqw
HnC010011936,2025-07-31 19:31:04,156.91,121.65,8.52,26.74,0.00,112.8000,98.7000,14.1000,Neuco,stripe_payments,pi_3Rr2BuBQ61UuLJWK1M1amULc
HnC010011935,2025-07-31 19:28:33,209.61,167.73,15.26,26.62,0.00,153.0900,142.1400,10.9500,Encompass,stripe_payments,pi_3Rr29TBQ61UuLJWK15Jrxraf
HnC010011934,2025-07-31 19:16:32,46.07,18.10,1.09,26.88,0.00,31.9500,12.1300,19.8200,Neuco,paypal_express,4XG70076RN4056600
HnC010011933,2025-07-31 18:46:51,288.66,138.69,10.06,139.91,0.00,126.1000,93.1500,32.9500,Encompass,stripe_payments,pi_3Rr1V7BQ61UuLJWK1eMpNwr3
HnC010011932,2025-07-31 18:12:18,572.93,476.02,38.08,58.83,0.00,445.5200,402.5400,42.9800,Neuco,paypal_express,1HX14557G21615829
HnC010011931,2025-07-31 18:00:24,169.12,132.18,10.57,26.37,0.00,122.9700,112.0200,10.9500,Encompass,stripe_payments,pi_3Rr0mABQ61UuLJWK1GDR5fS0
HnC010011930,2025-07-31 17:49:31,103.72,63.82,5.11,34.79,0.00,75.9100,45.5800,30.3300,Neuco,stripe_payments,pi_3Rr0beBQ61UuLJWK1LDem6b2
HnC010011928,2025-07-31 16:42:41,709.74,599.54,47.96,62.24,0.00,578.2300,522.8500,55.3800,Neuco,stripe_payments,pi_3RqzYxBQ61UuLJWK2MHb6wVH
HnC010011927,2025-07-31 16:37:22,1352.75,1169.47,109.35,73.93,0.00,1055.1200,1044.1700,10.9500,Encompass,stripe_payments,pi_3RqzToBQ61UuLJWK2yLzl975
HnC010011926,2025-07-31 16:36:54,923.75,830.66,50.36,67.65,-24.92,742.6600,699.7300,42.9300,Neuco,stripe_payments,pi_3RqzTMBQ61UuLJWK1X94zLQ0-refund
CEFE000002249,2025-07-31 16:03:21,257.06,216.06,0.00,41.00,0.00,124.9100,95.9200,28.9900,AllPoints,stripe_payments,pi_3RqywtLbZ7P2XrWw13V98BuS
HnC010011925,2025-07-31 15:48:18,3371.60,3147.16,0.00,224.44,0.00,2841.5400,1308.0000,225.5400,Neuco,stripe_payments,pi_3RqyiLBQ61UuLJWK0RVW61WZ
HnC010011924,2025-07-31 15:34:05,206.18,159.35,13.94,32.89,0.00,225.3800,130.3800,95.0000,Neuco,paypal_express,15U37747MK770403K
FE001016546,2025-07-31 15:33:44,220.02,195.83,14.20,9.99,0.00,181.9500,165.9600,15.9900,AllPoints,paypal_express,7L412590XA3208450
FE001016545,2025-07-31 15:31:22,92.98,78.29,4.70,9.99,0.00,82.3400,66.3500,15.9900,AllPoints,stripe_payments,pi_3RqyRwLbZ7P2XrWw0QAGGMGF
HnC010011923,2025-07-31 15:22:56,518.93,485.81,0.00,33.12,0.00,437.1000,426.1500,10.9500,Encompass,stripe_payments,pi_3RqyJmBQ61UuLJWK0nKqrzzB
FE001016544,2025-07-31 15:00:17,543.50,498.61,34.90,9.99,0.00,446.1000,430.1100,15.9900,AllPoints,stripe_payments,pi_3RqxxrLbZ7P2XrWw1QHh8O6E
HnC010011922,2025-07-31 14:44:22,613.01,550.80,36.49,25.72,0.00,494.1100,483.1600,10.9500,Encompass,stripe_payments,pi_3RqxiJBQ61UuLJWK2Dd2cj8W
HnC010011921,2025-07-31 14:14:16,126.42,59.28,4.74,62.40,0.00,72.7300,41.1800,31.5500,Neuco,stripe_payments,pi_3RqxFJBQ61UuLJWK2JEkhOQM
CEFE000002248,2025-07-31 13:54:38,89.81,48.81,0.00,41.00,0.00,50.6600,21.6700,28.9900,AllPoints,stripe_payments,pi_3RqwvELbZ7P2XrWw0jOBAI3P
HnC010011919,2025-07-31 12:19:07,61.65,31.74,2.54,27.37,0.00,42.4500,21.2600,21.1900,Neuco,stripe_payments,pi_3RqvRtBQ61UuLJWK2Ly0ljBK
HnC010011918,2025-07-31 12:14:15,453.01,406.30,21.53,25.18,0.00,344.1200,324.7200,19.4000,Neuco,stripe_payments,pi_3RqvNBBQ61UuLJWK2lom1pvH
CEFE000002246,2025-07-31 12:09:37,137.32,96.32,0.00,41.00,0.00,71.7500,42.7600,28.9900,AllPoints,stripe_payments,pi_3RqvIhLbZ7P2XrWw2x6cG6Ge
FE001016543,2025-07-31 12:01:47,139.02,119.47,9.56,9.99,0.00,117.2400,101.2500,15.9900,AllPoints,stripe_payments,pi_3RqvB7LbZ7P2XrWw084rAktU
HnC010011917,2025-07-31 04:19:41,138.37,102.78,8.22,27.37,0.00,107.1800,79.6700,27.5100,Neuco,paypal_express,1LV82490PG910250T
HnC010011916,2025-07-31 03:14:57,120.59,87.66,6.14,26.79,0.00,88.5300,61.7300,26.8000,Neuco,stripe_payments,pi_3RqmxHBQ61UuLJWK1jJqJGc1
HnC010011915,2025-07-31 03:02:05,85.43,52.78,5.28,27.37,0.00,48.6500,37.7000,10.9500,Encompass,stripe_payments,pi_3RqmkqBQ61UuLJWK25E2APi3
HnC010011914,2025-07-31 01:00:07,1079.55,975.77,78.06,25.72,0.00,866.8900,855.9400,10.9500,Encompass,stripe_payments,pi_3RqkqnBQ61UuLJWK0CSl8WLo
CEFE000002245,2025-07-31 00:53:26,163.30,122.30,0.00,41.00,0.00,92.7900,63.8000,28.9900,AllPoints,stripe_payments,pi_3RqkkLLbZ7P2XrWw0StMJ0xy
HnC010011913,2025-07-30 23:53:52,361.74,305.74,25.27,30.73,0.00,303.6600,248.4700,55.1900,Neuco,paypal_express,3BV56520XC409904K
CEFE000002244,2025-07-30 23:49:15,206.09,165.09,0.00,41.00,0.00,102.2800,73.2900,28.9900,AllPoints,stripe_payments,pi_3RqjkDLbZ7P2XrWw2z4VkNe9
CEFE000002242,2025-07-30 22:25:27,172.92,131.92,0.00,41.00,0.00,97.8100,68.8200,28.9900,AllPoints,stripe_payments,pi_3RqiR7LbZ7P2XrWw0z1KrQkx
CEFE000002241,2025-07-30 22:19:02,972.32,931.32,0.00,41.00,0.00,514.8300,485.8400,28.9900,AllPoints,stripe_payments,pi_3RqiKuLbZ7P2XrWw0auBmjUw
HnC010011911,2025-07-30 21:36:25,66.99,38.71,3.10,25.18,0.00,38.6000,27.6500,10.9500,Encompass,paypal_express,99W85920HG4833632
HnC010011909,2025-07-30 21:18:35,9867.10,9485.32,856.05,0.00,-474.27,8144.0700,8133.1200,10.9500,Encompass,stripe_payments,pi_3RqhOOBQ61UuLJWK2GFbJvjl
HnC010011908,2025-07-30 21:14:17,614.43,541.80,37.93,34.70,0.00,490.7400,465.8300,24.9100,Neuco,stripe_payments,pi_3RqhIpBQ61UuLJWK2wNLbNvp-refund
FE001016541,2025-07-30 20:37:23,266.38,198.75,17.64,49.99,0.00,217.4200,168.4300,48.9900,AllPoints,stripe_payments,pi_3RqgkXLbZ7P2XrWw14g2Izv1
CEFE000002239,2025-07-30 20:32:42,402.94,361.94,0.00,41.00,0.00,217.8100,188.8200,28.9900,AllPoints,stripe_payments,pi_3Rqgg0LbZ7P2XrWw1aU9uVvP-refund
HnC010011907,2025-07-30 19:17:12,96.05,64.89,4.54,26.62,0.00,75.3200,54.9900,20.3300,Neuco,stripe_payments,pi_3RqfUvBQ61UuLJWK0Rmud712
HnC010011906,2025-07-30 18:32:43,283.74,229.84,18.39,35.51,0.00,223.9300,180.4600,43.4700,Neuco,stripe_payments,pi_3RqentBQ61UuLJWK1BwZjaUH
FE001016540,2025-07-30 18:28:35,138.10,134.85,0.00,9.99,-6.74,130.2700,114.2800,15.9900,AllPoints,stripe_payments,pi_3RqejtLbZ7P2XrWw1pTIRWJp-refund
HnC010011905,2025-07-30 18:16:20,344.60,290.26,20.32,34.02,0.00,265.5600,254.6100,10.9500,Encompass,stripe_payments,pi_3RqeY2BQ61UuLJWK2PSbzVR2
HnC010011904,2025-07-30 18:04:02,628.52,517.15,31.03,80.34,0.00,474.7000,435.6400,39.0600,Neuco,stripe_payments,pi_3RqeM8BQ61UuLJWK1qOOyOz9
CEFE000002237,2025-07-30 16:45:38,248.00,207.00,0.00,41.00,0.00,57.5900,28.6000,28.9900,AllPoints,stripe_payments,pi_3Rqd8GLbZ7P2XrWw2F3ABKJE
HnC010011902,2025-07-30 16:37:38,4936.11,4528.54,407.57,0.00,0.00,3650.0000,3650.0000,0.0000,Neuco,stripe_payments,pi_3Rqd0WBQ61UuLJWK0OT2zwVn
HnC010011899,2025-07-30 16:22:28,329.86,270.26,22.34,37.26,0.00,265.2200,237.0700,28.1500,Neuco,stripe_payments,pi_3RqclrBQ61UuLJWK0r4JIgck
HnC010011897,2025-07-30 16:09:21,98.83,68.67,4.98,25.18,0.00,74.1400,47.3400,26.8000,Neuco,stripe_payments,pi_3RqcZ9BQ61UuLJWK2KHxb6TT
FE001016539,2025-07-30 16:04:27,264.64,198.75,15.90,49.99,0.00,217.4200,168.4300,48.9900,AllPoints,paypal_express,61F78095WG5297940
CEFE000002236,2025-07-30 15:46:32,620.13,579.13,0.00,41.00,0.00,341.7100,312.7200,28.9900,AllPoints,stripe_payments,pi_3RqcD4LbZ7P2XrWw1lJxpSml-refund
WTB000010128,2025-07-30 15:26:39,155.56,132.17,10.44,12.95,0.00,121.0900,110.1400,10.9500,Encompass,stripe_payments,pi_3RqbtoCyhgPTsSxt0EKYwKSU
FE001016538,2025-07-30 15:13:34,575.03,526.23,38.81,9.99,0.00,461.9400,445.9500,15.9900,AllPoints,stripe_payments,pi_3RqbhALbZ7P2XrWw1WDBXHhi
FE001016537,2025-07-30 15:01:06,177.10,157.28,9.83,9.99,0.00,149.2700,133.2800,15.9900,AllPoints,stripe_payments,pi_3RqbV6LbZ7P2XrWw0Cc0guPy
CEFE000002235,2025-07-30 14:55:12,337.08,296.08,0.00,41.00,0.00,160.4300,131.4400,28.9900,AllPoints,stripe_payments,pi_3RqbPOLbZ7P2XrWw1DzHnmGC
HnC010011896,2025-07-30 14:54:45,573.09,509.32,36.93,26.84,0.00,462.7900,440.6400,22.1500,Neuco,stripe_payments,pi_3RqbOyBQ61UuLJWK1sVLRO1E
HnC010011895,2025-07-30 14:36:58,170.57,133.97,9.38,27.22,0.00,133.2700,108.3700,24.9000,Neuco,stripe_payments,pi_3Rqb7kBQ61UuLJWK1Dx25gSC
HnC010011893,2025-07-30 14:12:13,651.81,572.72,34.36,44.73,0.00,512.7800,483.2100,29.5700,Neuco,stripe_payments,pi_3Rqaj8BQ61UuLJWK2ucMohSI
CEFE000002233,2025-07-30 13:09:29,59.08,18.08,0.00,41.00,0.00,34.6100,5.6200,28.9900,AllPoints,stripe_payments,pi_3RqZl6LbZ7P2XrWw3AljSXh7-refund
FE001016535,2025-07-30 12:50:21,210.39,186.42,13.98,9.99,0.00,168.9300,78.9900,10.9500,Encompass,stripe_payments,pi_3RqZSZLbZ7P2XrWw2kGndCEw
CEFE000002232,2025-07-30 10:20:36,154.66,113.66,0.00,41.00,0.00,77.0700,48.0800,28.9900,AllPoints,stripe_payments,pi_3RqX7eLbZ7P2XrWw0pGSku95
HnC010011891,2025-07-30 05:04:31,217.25,177.34,14.19,25.72,0.00,185.0900,147.0200,38.0700,Neuco,stripe_payments,pi_3RqSBkBQ61UuLJWK1SXvont8
HnC010011890,2025-07-30 04:44:05,97.95,67.98,4.25,25.72,0.00,59.8400,46.8400,13.0000,Neuco,stripe_payments,pi_3RqRrzBQ61UuLJWK031z1JI1
FE001016532,2025-07-30 03:51:09,255.12,233.52,23.29,9.99,-11.68,213.8900,197.9000,15.9900,AllPoints,stripe_payments,pi_3RqR2lLbZ7P2XrWw0fQSD2rh
HnC010011889,2025-07-30 02:48:04,112.39,72.72,7.09,32.58,0.00,72.5800,61.6300,10.9500,Encompass,stripe_payments,pi_3RqQ3jBQ61UuLJWK2JwCUEiN
FE001016531,2025-07-30 00:12:11,229.13,198.77,20.37,9.99,0.00,184.4400,168.4500,15.9900,AllPoints,stripe_payments,pi_3RqNcrLbZ7P2XrWw2F7YSVwQ
FE001016530,2025-07-29 23:41:51,349.67,339.68,0.00,9.99,0.00,303.8500,287.8600,15.9900,AllPoints,stripe_payments,pi_3RqN9VLbZ7P2XrWw1uVIWzjH
HnC010011886,2025-07-29 22:50:57,254.25,206.84,20.79,26.62,0.00,193.6100,168.9900,24.6200,Neuco,stripe_payments,pi_3RqMMFBQ61UuLJWK0xFeA9GN
HnC010011885,2025-07-29 22:26:34,339.09,285.40,27.11,26.58,0.00,252.8100,241.8600,10.9500,Encompass,stripe_payments,pi_3RqLyeBQ61UuLJWK2Xh0NPZO
HnC010011881,2025-07-29 21:53:36,185.08,52.19,4.64,128.25,0.00,121.3200,35.9600,85.3600,Neuco,stripe_payments,pi_3RqLSkBQ61UuLJWK242ttRBG
FE001016529,2025-07-29 21:50:34,154.63,132.60,12.04,9.99,0.00,128.3700,112.3800,15.9900,AllPoints,stripe_payments,pi_3RqLPoLbZ7P2XrWw0z22iaUy
CEFE000002231,2025-07-29 21:30:51,201.95,160.95,0.00,41.00,0.00,100.4500,71.4600,28.9900,AllPoints,stripe_payments,pi_3RqL6jLbZ7P2XrWw1yUCfdwN
CEFE000002230,2025-07-29 21:23:21,173.94,132.94,0.00,41.00,0.00,88.0100,59.0200,28.9900,AllPoints,stripe_payments,pi_3RqKzTLbZ7P2XrWw3injTLS3
HnC010011879,2025-07-29 20:25:41,707.18,627.08,50.17,29.93,0.00,566.6800,541.6100,25.0700,Neuco,stripe_payments,pi_3RqK5aBQ61UuLJWK0hYRmNNe
FE001016527,2025-07-29 20:16:15,135.75,116.44,9.32,9.99,0.00,114.6700,98.6800,15.9900,AllPoints,stripe_payments,pi_3RqJwXLbZ7P2XrWw1YtlLWyD
HnC010011878,2025-07-29 20:07:27,279.59,208.81,12.53,58.25,0.00,184.5200,151.5700,32.9500,Encompass,stripe_payments,pi_3RqJo1BQ61UuLJWK1fVkxCeF
HnC010011877,2025-07-29 19:40:20,711.33,582.55,58.26,70.52,0.00,542.5200,490.7300,51.7900,Neuco,stripe_payments,pi_3RqJNfBQ61UuLJWK1OfMTm8c-refund
HnC010011875,2025-07-29 19:08:02,1297.61,1155.64,92.45,49.52,0.00,1042.7700,1031.8200,10.9500,Encompass,stripe_payments,pi_3RqIsXBQ61UuLJWK2mabmL0m
HnC010011873,2025-07-29 18:34:21,1206.85,1028.56,72.00,106.29,0.00,933.7500,842.1000,91.6500,Neuco,stripe_payments,pi_3RqILtBQ61UuLJWK0i5nXMwl
FE001016526,2025-07-29 17:50:14,594.62,586.09,27.84,9.99,-29.30,530.1000,514.1100,15.9900,AllPoints,paypal_express,13N94093885199623
HnC010011872,2025-07-29 17:48:58,1774.52,1391.34,90.44,292.74,0.00,1101.4300,1090.4800,10.9500,Encompass,stripe_payments,pi_3RqHe0BQ61UuLJWK0iNxicvx
FE001016525,2025-07-29 17:15:22,255.21,232.44,12.78,9.99,0.00,212.9700,196.9800,15.9900,AllPoints,stripe_payments,pi_3RqH7TLbZ7P2XrWw2iLJVuWd
FE001016524,2025-07-29 17:02:20,617.74,535.61,32.14,49.99,0.00,518.8200,469.8300,48.9900,AllPoints,stripe_payments,pi_3RqGusLbZ7P2XrWw1pVPXlhO
FE001016523,2025-07-29 16:52:28,151.99,132.71,9.29,9.99,0.00,128.4600,112.4700,15.9900,AllPoints,stripe_payments,pi_3RqGlKLbZ7P2XrWw10coWYF2
HnC010011870,2025-07-29 15:55:56,803.43,728.51,43.71,31.21,0.00,640.7200,615.3700,25.3500,Neuco,stripe_payments,pi_3RqFsTBQ61UuLJWK2FLjkhbK
HnC010011869,2025-07-29 15:45:05,292.23,243.01,24.30,24.92,0.00,215.2900,197.4900,17.8000,Neuco,paypal_express,03P19896PX839883N
HnC010011868,2025-07-29 15:18:42,1784.98,1499.41,104.96,180.61,0.00,918.7900,907.8400,10.9500,Encompass,stripe_payments,pi_3RqFIZBQ61UuLJWK1fyErU0A
HnC010011867,2025-07-29 15:02:38,281.18,228.19,18.37,34.62,0.00,228.2100,185.4500,42.7600,Neuco,stripe_payments,pi_3RqF32BQ61UuLJWK2XeSu82j
HnC010011866,2025-07-29 14:54:20,425.28,360.42,36.04,28.82,0.00,326.6300,305.7600,20.8700,Neuco,stripe_payments,pi_3RqEuuBQ61UuLJWK2w8HMXD0
FE001016522,2025-07-29 14:34:53,75.23,60.97,4.27,9.99,0.00,59.5400,43.5500,15.9900,AllPoints,stripe_payments,pi_3RqEcBLbZ7P2XrWw0IFcKz9C
HnC010011865,2025-07-29 14:02:11,49.75,21.03,1.84,26.88,0.00,27.7600,14.0900,13.6700,Neuco,stripe_payments,pi_3RqE6WBQ61UuLJWK07bkLm48
HnC010011864,2025-07-29 13:51:03,1033.60,894.83,0.00,138.77,0.00,817.8900,784.9400,32.9500,Encompass,stripe_payments,pi_3RqDveBQ61UuLJWK29UxGORW
HnC010011863,2025-07-29 13:43:07,703.36,574.56,57.46,71.34,0.00,539.9100,484.0000,55.9100,Neuco,stripe_payments,pi_3RqDo5BQ61UuLJWK0iRU8A18
CEFE000002226,2025-07-29 13:29:56,230.51,199.48,0.00,41.00,-9.97,117.5500,88.5600,28.9900,AllPoints,stripe_payments,pi_3RqDbKLbZ7P2XrWw0NVwEKvr
FE001016521,2025-07-29 13:29:42,277.45,211.10,16.36,49.99,0.00,227.8900,178.9000,48.9900,AllPoints,paypal_express,4KY1036834841820M
CEFE000002225,2025-07-29 13:20:02,241.97,200.97,0.00,41.00,0.00,133.8300,104.8400,28.9900,AllPoints,stripe_payments,pi_3RqDRkLbZ7P2XrWw3Olf3PKN
HnC010011862,2025-07-29 10:41:25,631.46,486.92,34.08,110.46,0.00,445.5900,412.6400,32.9500,Encompass,stripe_payments,pi_3RqAyFBQ61UuLJWK1ACcFfsB
FE001016520,2025-07-29 05:23:58,37.91,25.32,2.60,9.99,0.00,28.6500,12.6600,15.9900,AllPoints,stripe_payments,pi_3Rq612LbZ7P2XrWw0hS8Q0YG
CEFE000002223,2025-07-29 03:11:46,152.60,111.60,0.00,41.00,0.00,87.2100,58.2200,28.9900,AllPoints,stripe_payments,pi_3Rq3x5LbZ7P2XrWw0SGcwV2w
HnC010011861,2025-07-29 01:26:18,60.26,29.46,2.06,28.74,0.00,31.9900,21.0400,10.9500,Encompass,stripe_payments,pi_3Rq2J2BQ61UuLJWK1Bs4b3kW
HnC010011859,2025-07-29 00:50:23,534.25,402.42,26.66,105.17,0.00,432.7400,327.0500,105.6900,Neuco,stripe_payments,pi_3Rq1kHBQ61UuLJWK2wOGzxAg
HnC010011858,2025-07-28 22:29:55,400.75,242.64,18.20,139.91,0.00,287.0400,205.0100,82.0300,Neuco,stripe_payments,pi_3RpzYLBQ61UuLJWK1PqkXdXQ
HnC010011857,2025-07-28 21:52:26,1860.77,1687.12,0.00,173.65,0.00,1517.3100,1506.3600,10.9500,Encompass,stripe_payments,pi_3Rpyy5BQ61UuLJWK2dPCCvHy
HnC010011856,2025-07-28 21:51:03,305.34,236.74,14.20,54.40,0.00,232.6200,207.6700,24.9500,Encompass,stripe_payments,pi_3RpywjBQ61UuLJWK097rD0eH
CEFE000002221,2025-07-28 21:35:03,189.46,148.46,0.00,41.00,0.00,106.4400,77.4500,28.9900,AllPoints,stripe_payments,pi_3RpyhFLbZ7P2XrWw26sumCl6
HnC010011855,2025-07-28 21:23:21,1069.41,957.91,74.24,37.26,0.00,843.6200,806.9200,36.7000,Neuco,stripe_payments,pi_3RpyVvBQ61UuLJWK2Qdu3pOr
HnC010011854,2025-07-28 20:23:47,1981.41,1867.92,0.00,206.89,-93.40,1687.9200,1658.5200,29.4000,Encompass,stripe_payments,pi_3RpxaHBQ61UuLJWK0VoSP2xU
HnC010011853,2025-07-28 20:21:59,136.47,78.80,7.88,49.79,0.00,76.7400,63.7400,13.0000,Neuco,stripe_payments,pi_3RpxYWBQ61UuLJWK1OlEFhFu
HnC010011852,2025-07-28 19:53:54,35.58,8.30,0.66,26.62,0.00,31.1300,3.9000,27.2300,Neuco,paypal_express,5YT82098UV956002B
FE001016518,2025-07-28 19:17:16,160.39,139.91,10.49,9.99,0.00,134.5600,118.5700,15.9900,AllPoints,stripe_payments,pi_3RpwXuLbZ7P2XrWw3TFKvXTy
CEFE000002219,2025-07-28 18:22:46,227.07,186.07,0.00,41.00,0.00,126.0600,97.0700,28.9900,AllPoints,stripe_payments,pi_3RpvhALbZ7P2XrWw25tZdD2v
HnC010011851,2025-07-28 18:16:34,692.03,513.52,44.93,133.58,0.00,497.2500,417.3400,79.9100,Neuco,stripe_payments,pi_3Rpvb9BQ61UuLJWK21vyFtrm
CEFE000002218,2025-07-28 18:13:17,299.84,258.84,0.00,41.00,0.00,143.9100,114.9200,28.9900,AllPoints,stripe_payments,pi_3RpvXzLbZ7P2XrWw0ip7jLwQ
CEFE000002217,2025-07-28 16:15:20,230.22,189.22,0.00,41.00,0.00,127.7000,98.7100,28.9900,AllPoints,stripe_payments,pi_3RpthpLbZ7P2XrWw27X3U9AQ
FEUK001000089,2025-07-28 16:13:04,199.85,199.85,0.00,0.00,0.00,142.7500,142.7500,0.0000,AllPoints,stripe_payments,pi_3RptfeLbZ7P2XrWw3L1EML9N
CEFE000002216,2025-07-28 15:35:40,243.65,202.65,0.00,41.00,0.00,134.7100,105.7200,28.9900,AllPoints,stripe_payments,pi_3Rpt5RLbZ7P2XrWw2RD5J1lp
HnC010011848,2025-07-28 15:25:18,2649.63,2260.27,226.03,163.33,0.00,2048.3100,1757.7000,290.6100,Neuco,stripe_payments,pi_3RpsvQBQ61UuLJWK036p7ZNQ-refund
FE001016517,2025-07-28 15:23:52,150.06,140.07,0.00,9.99,0.00,129.4500,113.4600,15.9900,AllPoints,stripe_payments,pi_3Rpsu1LbZ7P2XrWw3vVd6iXT
HnC010011847,2025-07-28 15:16:55,2331.94,1993.40,199.10,139.44,0.00,1731.3200,1645.0800,86.2400,Neuco,stripe_payments,pi_3RpsmuBQ61UuLJWK2KB2UbET
CEFE000002215,2025-07-28 14:59:38,106.00,65.00,0.00,41.00,0.00,49.1900,20.2000,28.9900,AllPoints,stripe_payments,pi_3RpsWaLbZ7P2XrWw019Y4PVg
FE001016516,2025-07-28 14:36:12,276.78,212.95,13.84,49.99,0.00,229.4600,180.4700,48.9900,AllPoints,stripe_payments,pi_3Rps9uLbZ7P2XrWw0BKdPeJT
FE001016515,2025-07-28 14:15:43,361.64,333.95,17.70,9.99,0.00,308.9300,292.9400,15.9900,AllPoints,stripe_payments,pi_3Rprq4LbZ7P2XrWw1QZPWo1h
FE001016514,2025-07-28 13:54:37,141.55,120.70,10.86,9.99,0.00,118.2700,102.2800,15.9900,AllPoints,stripe_payments,pi_3RprVeLbZ7P2XrWw3rIGRL2b
HnC010011846,2025-07-28 13:33:36,146.90,104.00,6.24,36.66,0.00,77.3000,64.3000,13.0000,Neuco,stripe_payments,pi_3RprBKBQ61UuLJWK2xDSn2a5
CEFE000002213,2025-07-28 12:19:35,142.56,101.56,0.00,41.00,0.00,60.5500,31.5600,28.9900,AllPoints,stripe_payments,pi_3Rpq1hLbZ7P2XrWw28oYoIIf
HnC010011845,2025-07-28 12:11:45,141.27,105.91,6.62,28.74,0.00,103.6900,83.3400,20.3500,Neuco,stripe_payments,pi_3Rppu7BQ61UuLJWK2TJJDPsq
CEFE000002211,2025-07-28 03:46:04,457.21,438.12,0.00,41.00,-21.91,257.5500,228.5600,28.9900,AllPoints,stripe_payments,pi_3Rpi0lLbZ7P2XrWw1JvfRhAi
HnC010011844,2025-07-28 01:25:48,266.80,213.13,14.12,39.55,0.00,206.4900,177.4200,29.0700,Neuco,stripe_payments,pi_3RpfozBQ61UuLJWK0IdAcsUg
HnC010011842,2025-07-27 14:36:14,583.99,511.40,37.08,35.51,0.00,459.5500,448.6000,10.9500,Encompass,stripe_payments,pi_3RpVgOBQ61UuLJWK10icsecl
HnC010011840,2025-07-27 00:24:56,97.45,64.89,5.19,27.37,0.00,74.0600,53.0400,21.0200,Neuco,stripe_payments,pi_3RpIOYBQ61UuLJWK2t8l1tur
HnC010011839,2025-07-26 23:49:26,98.73,41.06,2.46,55.21,0.00,51.6000,28.2900,23.3100,Neuco,paypal_express,5RP39655E70703827
HnC010011838,2025-07-26 23:37:58,554.88,455.51,38.72,60.65,0.00,408.7400,397.7900,10.9500,Encompass,stripe_payments,pi_3RpHf6BQ61UuLJWK1pad5PrW-refund
CEFE000002206,2025-07-26 22:33:31,440.01,399.01,0.00,41.00,0.00,237.1500,208.1600,28.9900,AllPoints,stripe_payments,pi_3RpGdNLbZ7P2XrWw1TsemXO5
HnC010011837,2025-07-26 22:01:08,126.19,53.38,4.08,68.73,0.00,79.8200,36.8100,43.0100,Neuco,stripe_payments,pi_3RpG9OBQ61UuLJWK2mCIbxqr
HnC010011836,2025-07-26 21:26:26,333.17,277.13,18.71,37.33,0.00,269.1600,225.2200,43.9400,Neuco,paypal_express,2P865846NG5279910
HnC010011835,2025-07-26 21:16:29,1017.52,866.49,69.32,81.71,0.00,677.2800,666.3300,10.9500,Encompass,stripe_payments,pi_3RpFSBBQ61UuLJWK0SyXGQH9
CEFE000002205,2025-07-26 18:18:28,577.58,536.58,0.00,41.00,0.00,308.9100,279.9200,28.9900,AllPoints,stripe_payments,pi_3RpCfuLbZ7P2XrWw1RNOwgXk
HnC010011834,2025-07-26 17:30:26,114.14,80.26,4.82,29.06,0.00,78.6100,65.6100,13.0000,Neuco,paypal_express,9ER92960SC209745N
CEFE000002204,2025-07-26 16:34:20,102.62,61.62,0.00,41.00,0.00,56.3500,27.3600,28.9900,AllPoints,stripe_payments,pi_3RpB38LbZ7P2XrWw3zyUjH6A
HnC010011833,2025-07-26 15:40:38,99.47,67.80,5.09,26.58,0.00,68.3000,46.7200,21.5800,Neuco,stripe_payments,pi_3RpADABQ61UuLJWK2d2LrrzI-refund
HnC010011832,2025-07-26 13:43:43,159.34,124.88,8.74,25.72,0.00,116.7800,105.8300,10.9500,Encompass,stripe_payments,pi_3Rp8O1BQ61UuLJWK0vzWvITx
FE001016508,2025-07-26 12:38:38,83.01,67.93,5.09,9.99,0.00,73.5600,57.5700,15.9900,AllPoints,stripe_payments,pi_3Rp7N2LbZ7P2XrWw2s1xNux5
HnC010011831,2025-07-26 07:05:06,152.83,115.75,8.97,28.11,0.00,109.0400,98.0900,10.9500,Encompass,paypal_express,35A88261M08208135
HnC010011830,2025-07-26 02:22:38,202.88,155.21,9.31,38.36,0.00,159.1300,121.8500,37.2800,Neuco,stripe_payments,pi_3RoxkuBQ61UuLJWK0bLHGCH6
HnC010011828,2025-07-25 23:55:24,605.79,527.64,40.89,37.26,0.00,475.8200,444.4700,31.3500,Neuco,stripe_payments,pi_3RovSQBQ61UuLJWK2cfDf18X
